"Path","Name","Extension","Kind","Category","Priority","根拠","確度","Phase2必要性"
"C:\fchart\chokan\taisei\z20060918.csv","z20060918.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20060919.csv","z20060919.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20060920.csv","z20060920.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20060921.csv","z20060921.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20060922.csv","z20060922.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20060925.csv","z20060925.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20060926.csv","z20060926.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20060927.csv","z20060927.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20060928.csv","z20060928.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20060929.csv","z20060929.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061002.csv","z20061002.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061003.csv","z20061003.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061004.csv","z20061004.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061005.csv","z20061005.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061006.csv","z20061006.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061009.csv","z20061009.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061010.csv","z20061010.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061011.csv","z20061011.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061012.csv","z20061012.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061013.csv","z20061013.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061016.csv","z20061016.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061017.csv","z20061017.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061018.csv","z20061018.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061019.csv","z20061019.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061020.csv","z20061020.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061023.csv","z20061023.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061024.csv","z20061024.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061025.csv","z20061025.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061026.csv","z20061026.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061027.csv","z20061027.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061030.csv","z20061030.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061031.csv","z20061031.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061101.csv","z20061101.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061102.csv","z20061102.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061103.csv","z20061103.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061106.csv","z20061106.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061107.csv","z20061107.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061108.csv","z20061108.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061109.csv","z20061109.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061110.csv","z20061110.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061113.csv","z20061113.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061114.csv","z20061114.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061115.csv","z20061115.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061116.csv","z20061116.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061117.csv","z20061117.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061120.csv","z20061120.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061121.csv","z20061121.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061122.csv","z20061122.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061123.csv","z20061123.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061124.csv","z20061124.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061204.csv","z20061204.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061205.csv","z20061205.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061206.csv","z20061206.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061207.csv","z20061207.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061208.csv","z20061208.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061211.csv","z20061211.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061212.csv","z20061212.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061213.csv","z20061213.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061214.csv","z20061214.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061215.csv","z20061215.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061218.csv","z20061218.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061219.csv","z20061219.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061220.csv","z20061220.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061221.csv","z20061221.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061222.csv","z20061222.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061225.csv","z20061225.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061226.csv","z20061226.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061227.csv","z20061227.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20061228.csv","z20061228.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20070108.csv","z20070108.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20070109.csv","z20070109.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
"C:\fchart\chokan\taisei\z20070110.csv","z20070110.csv",".csv","File","設定・定義候補",,"ファイル名・拡張子・配置のみ","メタ情報候補","個別承認後に評価"
